radeg,dedeg,nuvmag,e_nuvmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,uymag,e_uymag,uhmag,e_uhmag,ukmag,e_ukmag,2jmag,e_2jmag,2hmag,e_2hmag,2kmag,e_2kmag,extu,extg,extr,exti,extz,exty,extj,exth,extk,uvm2mag,e_uvm2mag,extnuv,extuvm2,logmstar,modelnuv_r,modelnuv_rcorr,deextrestnuvmag,deextrestrmag,smoothrestnuvmag,smoothrestrmag,modelu_r,modelu_rcorr,deextrestumag,smoothrestumag,modelu_i,modelu_icorr,deextrestimag,smoothrestimag,modelu_j,modelu_jcorr,deextrestjmag,smoothrestjmag,modelu_k,modelu_kcorr,deextrestkmag,smoothrestkmag,modelg_r,modelg_rcorr,deextrestgmag,smoothrestgmag,modelg_i,modelg_icorr,modelg_j,modelg_jcorr,modelg_k,modelg_kcorr,modelnuv_k,modelnuv_kcorr,kcorrr,f_a,f_b,cz,econame,r50,r90,b_a,mhidet,emhidet,mhilim,confused,mhi_corr,emhi_corr_rand,emhi_corr_sys,hitelescope,absrmag,modelabsrmag,absgmag,nuvmag_withoutasterisk,e_nuvmag_withoutasterisk,umag_withoutasterisk,e_umag_withoutasterisk,gmag_withoutasterisk,e_gmag_withoutasterisk,rmag_withoutasterisk,e_rmag_withoutasterisk,imag_withoutasterisk,e_imag_withoutasterisk,zmag_withoutasterisk,e_zmag_withoutasterisk,uymag_withoutasterisk,e_uymag_withoutasterisk,uhmag_withoutasterisk,e_uhmag_withoutasterisk,ukmag_withoutasterisk,e_ukmag_withoutasterisk,2jmag_withoutasterisk,e_2jmag_withoutasterisk,2hmag_withoutasterisk,e_2hmag_withoutasterisk,2kmag_withoutasterisk,e_2kmag_withoutasterisk,uvm2mag_withoutasterisk,e_uvm2mag_withoutasterisk,r50_in_kpc,r90_in_kpc,mu_delta,logmgas,logmgastype,loscmvgdist,vhel,fofgrp,fofgrpradeg,fofgrpdedeg,fofgrpcz,fofgrpn,fofgrpabsrmag,fofgrpgiantabsrmag,foflogmhvir,foflogmh200,fofgrpmhi,foffc,logmstarfofgrp,logmbaryfofgrp,foflogmhdyn,fofskycutoffflag,name,logmbary,g3grp_l,g3logmh_l,g3logmh200_l,g3grplogG_l,g3grplogS_l,g3grplogB_l,g3grpabsrmag_l,g3grpgiantabsrmag_l,g3grpmhi_l,g3cenmhi_l,g3satmhi_l,g3grpradeg_l,g3grpdedeg_l,g3grpcz_l,g3fc_l,g3grpngi_l,g3grpndw_l,g3grpnndens_l,g3grpedgeflag_l,g3grpnndens2d_l,g3grpedgeflag2d_l,g3grpedgescale2d_l,g3grptcross_l,g3logmhdyn_l,g3skycutoffflag_l
151.584,3.1246,18.152,0.054,17.132,0.034,15.938,0.021,15.401,0.021,15.125,0.022,14.908,0.023,14.215,0.052,13.202,0.071,12.865,0.05,13.735,0.1,12.832,0.114,12.636,0.08,0.1217,0.0895,0.0649,0.0492,0.0349,0.0283,0.0213,0.0136,0.0087,0.0,0.0,0.2165,0.2223,9.56400450693817,2.596323,1.4866772,-18.583,-20.07,-16.942,-19.538,1.5985851,1.0680943,-19.002,-17.939,1.8615551,1.2036839,-20.205,-19.801,3.1732502,2.2982597,-21.3,-21.113,4.084553,3.0765305,-22.078,-22.024,0.4664402,0.22527885,-19.845,-19.071,0.7294102,0.36086845,2.0411053,1.4554443,2.9524078,2.233715,5.0822906,3.4951134,-0.0063751005,1.0,0.0,6615.6,ECO10118,3.42,7.83,0.89,329446945.0380929,47408773.548783846,0.0,0,0.0,0.0,0.0,GBT,-19.576,-19.573,-19.063,18.152,0.054,17.132,0.034,15.938,0.021,15.401,0.021,15.125,0.022,14.908,0.023,14.215,0.052,13.202,0.071,12.865,0.05,13.735,0.1,12.832,0.114,12.636,0.08,0.0,0.0,1.5245017890130677,3.490306727477287,9.152928779726302,8.663913520367226,0.0,93.97241021485851,6796.974346566967,7215.0,151.584,3.1246000000000085,6615.6,1.0,-19.576,-19.576,11.530901959985744,11.347901959985744,8.517785484688988,1.0,9.56400450693817,9.601392915329344,-999.0,0.0,rs0209,9.615491276176435,1775.0,12.822901959985742,12.683901959985743,10.02153149192007,11.027300123959883,11.068171542832854,-22.51576759740376,-22.46087036293129,9.875403456241832,8.923172377912985,9.823998848613392,151.51300634131647,3.0355254670840215,6726.769065997522,0.0,4.0,1.0,10.971655953720557,0.0,12.482855404368912,0.0,1.0,0.8015199214706745,-999.0,0.0
151.631,2.4824,19.32,0.12,18.733,0.05,17.79,0.024,17.451,0.036,17.301,0.036,17.233,0.048,16.363,0.478,15.683,0.222,15.439,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.1545,0.1121,0.085,0.0603,0.0489,0.0367,0.0235,0.015,0.0,0.0,0.3737,0.3837,8.383844302066665,1.5694304,1.1795006,-16.547,-17.727,-15.894,-17.463,1.0836773,0.8804436,-16.846,-16.379,1.2210293,0.9586735,-17.805,-17.6,2.315256,1.9444027,-18.791,-18.695,3.1010094,2.6618538,-19.508,-19.48,0.22051048,0.12239075,-17.604,-17.243,0.35786247,0.20062065,1.4520893,1.1863499,2.2378426,1.903801,3.5867624,2.9609108,0.009457705,1.0,0.0,6542.0,ECO00480,3.73,9.15,0.94,1773218811.6822848,122291395.78345624,0.0,0,0.0,0.0,0.0,ALFALFA,-17.549,-17.498,-17.252,19.32,0.12,18.733,0.05,17.79,0.024,17.451,0.036,17.301,0.036,17.233,0.048,16.363,0.478,15.683,0.222,15.439,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6446766947593403,4.034528621192483,7.971099636337689,9.394890365663125,0.0,92.93214891087108,6725.950934748123,464.0,151.59119698018856,2.5031525060634183,6542.5979954698205,2.0,-19.86579733237899,-19.729,11.608901959985744,11.428901959985742,9.505214421133203,0.0,9.724151911221233,9.92936590443568,-999.0,0.0,rs0210,9.4352903925558,10698.0,11.132901959985743,10.931901959985742,9.394890365663125,8.383844302066665,9.4352903925558,-17.549,-999.0,9.248762329984887,9.248762329984887,-inf,151.63099999999997,2.482400000000001,6542.0,1.0,0.0,1.0,10.958855875054422,0.0,12.370678709450992,0.0,1.0,0.0,-999.0,0.0
151.6547,0.6326,19.615,0.101,17.45,0.037,16.033,0.023,15.337,0.026,14.952,0.022,14.683,0.03,14.04,0.084,0.0,0.0,0.0,0.0,13.713,0.062,12.662,0.14,12.136,0.241,0.1944,0.1431,0.1038,0.0787,0.0558,0.0453,0.034,0.0217,0.0138,0.0,0.0,0.346,0.3552,9.86309168800739,4.066455,3.0512772,-16.714,-19.765,-15.48,-19.546,2.027439,1.7124481,-18.053,-17.519,2.3410778,1.9664097,-20.019,-19.86,3.6306438,3.171198,-21.224,-21.15,4.5233917,4.012108,-22.065,-22.042,0.6369934,0.49580383,-19.269,-18.909,0.9506321,0.7497654,2.2401981,1.9545536,3.132946,2.7954636,6.5624075,5.350937,-0.01374169,1.0,0.0,6195.7,ECO07294,6.33,19.51,0.47,577850401.9010551,68030312.28352799,0.0,0,0.0,0.0,0.0,GBT,-19.535,-19.579,-18.878,19.615,0.101,17.45,0.037,16.033,0.023,15.337,0.026,14.952,0.022,14.683,0.03,14.04,0.084,0.0,0.0,0.0,0.0,13.713,0.062,12.662,0.14,12.136,0.241,0.0,0.0,2.647039982928626,8.158570310732623,9.22859271349701,8.90794345534781,0.0,88.03597230763631,6387.033502746314,5351.0,151.6547,0.6326000000000033,6195.7,1.0,-19.535,-19.535,11.518901959985744,11.335901959985742,8.761815419669572,1.0,9.86309168800739,9.89619351826458,-999.0,0.0,rs0211,9.908758691198837,2321.0,12.976901959985742,12.841901959985742,9.707669015841521,11.281463584494853,11.292899195935703,-22.707542360101172,-22.631326291023953,9.561540980163283,8.918907385617828,9.44932601998055,151.4655980705493,0.6115172739134115,6150.106908802123,0.0,4.0,2.0,11.677844350587264,0.0,12.80967743937788,0.0,1.0,1.1826983686103703,-999.0,0.0
151.786,2.6567,19.346,0.053,17.986,0.062,17.127,0.052,16.705,0.029,16.581,0.037,16.3,0.074,16.007,0.517,15.263,0.192,14.788,0.278,15.856,0.332,0.0,0.0,0.0,0.0,0.159,0.117,0.0848,0.0643,0.0456,0.037,0.0278,0.0178,0.0113,0.0,0.0,0.2829,0.2904,8.684020259803015,2.3371058,2.1749516,-16.164,-18.339,-15.889,-18.226,1.3186626,1.2350368,-17.104,-16.907,1.4473972,1.3386536,-18.442,-18.354,2.4526749,2.2973804,-19.401,-19.36,3.199833,3.015068,-20.119,-20.107,0.23373604,0.19277763,-18.146,-17.992,0.36247063,0.29639435,1.3677483,1.2551212,2.1149063,1.9728088,4.218276,3.9549828,0.011503125,1.0,0.0,6622.9,ECO07491,6.31,16.34,0.64,1712691426.757599,187978737.2654293,0.0,0,0.0,0.0,0.0,ALFALFA,-18.294,-18.261,-17.905,19.346,0.053,17.986,0.062,17.127,0.052,16.705,0.029,16.581,0.037,16.3,0.074,16.007,0.517,15.263,0.192,14.788,0.278,15.856,0.332,0.0,0.0,0.0,0.0,0.0,0.0,2.815771437919371,7.291553929572507,7.85192724823496,9.379807159456323,0.0,94.07558189733864,6806.015771892833,5485.0,151.786,2.656700000000008,6622.900000000001,1.0,-18.294,-999.0,11.251901959985744,11.056901959985742,9.233679123778083,1.0,8.684020259803015,9.341587393857797,-999.0,0.0,rs0212,9.459520545740395,13401.0,11.296901959985743,11.103901959985743,9.379807159456323,8.684020259803015,9.459520545740395,-18.294,-999.0,9.233679123778085,9.233679123778085,-inf,151.786,2.656700000000008,6622.900000000001,1.0,0.0,1.0,10.844569896479815,0.0,11.651112518024505,0.0,1.0,0.0,-999.0,0.0
151.7994,0.8091,18.722,0.033,17.827,0.056,16.896,0.048,16.488,0.046,16.26,0.043,16.225,0.076,0.0,0.0,0.0,0.0,14.359,0.905,15.424,0.842,14.238,0.265,13.62,0.886,0.1766,0.13,0.0943,0.0715,0.0507,0.0411,0.0309,0.0197,0.0126,0.0,0.0,0.3143,0.3227,8.82313170121272,1.96241,1.4699192,-17.172,-18.642,-16.365,-18.327,1.2634544,1.0102863,-17.632,-17.064,1.4378204,1.1129494,-18.745,-18.501,2.611082,2.1564598,-19.789,-19.675,3.450386,2.9147224,-20.547,-20.514,0.28442764,0.16293907,-18.479,-18.043,0.45879364,0.2656021,1.6320553,1.3091125,2.4713593,2.0673752,4.1493416,3.3743553,0.0052052243,1.0,0.0,6214.5,ECO07312,11.86,24.89,0.78,1748133252.8135846,128810391.3747087,0.0,0,0.0,0.0,0.0,ALFALFA,-18.381,-18.36,-18.008,18.722,0.033,17.827,0.056,16.896,0.048,16.488,0.046,16.26,0.043,16.225,0.076,0.0,0.0,0.0,0.0,14.359,0.905,15.424,0.842,14.238,0.265,13.62,0.886,0.0,0.0,4.974213503650145,10.439137782955491,7.298964892549667,9.388702569672247,0.0,88.30184365034246,6405.0162399762585,5364.0,151.7994,0.8091000000000074,6214.500000000001,1.0,-18.381,-999.0,11.268901959985744,11.074901959985745,9.24257453399401,1.0,8.82313170121272,9.382666770097616,-999.0,0.0,rs0213,9.493159796307781,13281.0,11.316901959985744,11.124901959985744,9.388702569672247,8.82313170121272,9.493159796307781,-18.381,-999.0,9.24257453399401,9.24257453399401,-inf,151.7994,0.8091000000000074,6214.500000000001,1.0,0.0,1.0,11.646775925994229,0.0,12.366769274918587,0.0,1.0,0.0,-999.0,0.0
151.8069,2.9025,19.258,0.032,18.21,0.04,16.996,0.022,16.51,0.023,16.259,0.023,16.124,0.073,15.472,0.242,14.478,0.334,14.409,0.425,15.034,0.258,14.892,0.397,14.124,0.399,0.1506,0.1108,0.0804,0.0609,0.0432,0.0351,0.0264,0.0168,0.0107,0.0,0.0,0.268,0.2752,9.103548740550304,2.588746,2.1272793,-16.427,-18.554,-15.785,-18.373,1.5385532,1.3372478,-17.217,-16.835,1.7532101,1.505827,-18.723,-18.588,2.9093342,2.5881348,-19.805,-19.744,3.7025528,3.3379593,-20.555,-20.537,0.41183662,0.31942558,-18.235,-17.961,0.62649345,0.48800468,1.7826176,1.5703125,2.5758362,2.320137,4.7527456,4.1279907,-0.0011663951,1.0,0.0,6405.9,ECO07511,4.54,9.29,0.88,527760757.00099325,97733403.92231555,0.0,0,0.0,0.0,0.0,ALFALFA,-18.411,-18.407,-17.956,19.258,0.032,18.21,0.04,16.996,0.022,16.51,0.023,16.259,0.023,16.124,0.073,15.472,0.242,14.478,0.334,14.409,0.425,15.034,0.258,14.892,0.397,14.124,0.399,0.0,0.0,1.961259165066191,4.013237366401963,8.360637033474353,8.86856512968742,0.0,91.00820386512372,6587.997910987014,5503.0,151.8069,2.9025000000000007,6405.900000000001,1.0,-18.411,-999.0,11.274901959985742,11.080901959985743,8.722437094009182,1.0,9.103548740550304,9.254551784658512,-999.0,0.0,rs0214,9.302789584507686,13419.0,11.323901959985744,11.131901959985743,8.86856512968742,9.103548740550304,9.302789584507686,-18.411,-999.0,8.722437094009182,8.722437094009182,-inf,151.8069,2.9025000000000007,6405.900000000001,1.0,0.0,1.0,10.69517448159402,0.0,11.642103037754334,0.0,1.0,0.0,-999.0,0.0
151.8095,0.0558,19.282,0.555,18.628,0.045,17.754,0.027,17.506,0.024,17.346,0.027,17.186,0.134,16.46,0.504,14.948,0.156,15.659,0.232,0.0,0.0,0.0,0.0,14.432,0.327,0.1564,0.1151,0.0835,0.0633,0.0449,0.0364,0.0274,0.0175,0.0111,0.0,0.0,0.2783,0.2858,8.323354569690338,1.3635511,0.89361,-16.779,-17.673,-15.987,-17.35,0.9971161,0.75017357,-16.923,-16.353,1.1337299,0.81441116,-17.737,-17.487,2.2409115,1.7883339,-18.711,-18.594,3.0392723,2.5032196,-19.426,-19.392,0.20903778,0.08955574,-17.583,-17.141,0.34565163,0.15379333,1.4528332,1.1277161,2.251194,1.8426018,3.4057074,2.646656,0.009726281,1.0,0.0,6316.5,ECO12733,3.39,6.73,0.66,346815718.4402439,58941312.802624345,0.0,0,0.0,0.0,0.0,GBT,-17.388,-17.384,-17.172,19.282,0.555,18.628,0.045,17.754,0.027,17.506,0.024,17.346,0.027,17.186,0.134,16.46,0.504,14.948,0.156,15.659,0.232,0.0,0.0,0.0,0.0,14.432,0.327,0.0,0.0,1.4445461731264997,2.8677863554989216,7.813243356517296,8.68622680809592,0.0,89.74420348281362,6509.97326846016,8864.0,151.8095,0.0558000000000082,6316.499999999998,1.0,-17.388000000000005,-999.0,11.087901959985745,10.884901959985744,8.540098772417682,1.0,8.323354569690338,8.746139997917906,-999.0,0.0,rs0215,8.842666441694952,16426.0,11.103901959985743,10.901901959985743,8.68622680809592,8.323354569690338,8.842666441694952,-17.388000000000005,-999.0,8.540098772417682,8.540098772417682,-inf,151.8095,0.0558000000000082,6316.499999999998,1.0,0.0,1.0,10.924128547393627,0.0,12.45186122662583,0.0,1.0,0.0,-999.0,0.0
151.8482,3.0707,19.888,0.173,19.077,0.064,18.141,0.025,17.691,0.023,17.51,0.028,17.429,0.05,16.914,0.577,15.767,0.364,15.886,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.1274,0.0937,0.068,0.0515,0.0365,0.0296,0.0223,0.0142,0.0091,0.0,0.0,0.2266,0.2327,8.484740345456778,1.9483252,1.5328951,-15.975,-17.508,-15.377,-17.325,1.3020782,1.1051769,-16.403,-16.023,1.4840317,1.2414532,-17.645,-17.507,2.6040058,2.2864838,-18.69,-18.627,3.372654,3.0105972,-19.414,-19.396,0.34058762,0.25164986,-17.257,-16.985,0.52254105,0.3879261,1.6425152,1.4329567,2.4111633,2.1570702,4.018901,3.4383154,0.0029743062,1.0,0.0,6954.6,ECO12796,6.2,13.62,0.3,557613844.4131702,40633794.35653119,0.0,0,0.0,0.0,0.0,AO,-17.4,-17.362,-16.976,19.888,0.173,19.077,0.064,18.141,0.025,17.691,0.023,17.51,0.028,17.429,0.05,16.914,0.577,15.767,0.364,15.886,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.901379307786722,6.373675189041153,7.473691194229682,8.892461583547252,0.0,98.7623129732797,7135.977015333343,8882.0,151.8482,3.0706999999999987,6954.599999999999,1.0,-17.4,-999.0,11.088901959985742,10.885901959985745,8.746333547869014,1.0,8.484740345456778,8.935972227703855,-999.0,0.0,rs0216,9.035817388688253,16483.0,11.105901959985744,10.903901959985744,8.892461583547252,8.484740345456778,9.035817388688253,-17.4,-999.0,8.746333547869014,8.746333547869014,-inf,151.8482,3.0706999999999987,6954.599999999999,1.0,0.0,1.0,11.006571986827746,0.0,12.642569053169106,0.0,1.0,0.0,-999.0,0.0
151.8556,1.2651,20.061,0.234,19.305,0.165,18.294,0.031,17.944,0.063,17.846,0.045,17.718,0.053,17.204,0.631,16.914,0.697,15.893,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0.1748,0.1286,0.0933,0.0707,0.0502,0.0407,0.0306,0.0195,0.0124,0.0,0.0,0.3111,0.3194,8.10308188876666,2.019597,1.7952204,-15.173,-16.968,-14.791,-16.811,1.2251368,1.1085005,-15.86,-15.586,1.348773,1.1972075,-17.057,-16.934,2.3883848,2.1720705,-18.032,-17.974,3.1559286,2.898675,-18.758,-18.742,0.21159935,0.15467262,-16.813,-16.599,0.3352356,0.2433796,1.3748474,1.2182426,2.1423912,1.9448471,3.950389,3.5853949,0.011237705,1.0,0.0,6191.3,ECO13613,3.66,8.61,0.93,566212890.8924822,91324698.11778176,0.0,0,0.0,0.0,0.0,ALFALFA,-16.915,-16.844,-16.601,20.061,0.234,19.305,0.165,18.294,0.031,17.944,0.063,17.846,0.045,17.718,0.053,17.204,0.631,16.914,0.697,15.893,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52945617521435,3.5979829695616257,7.715750492447023,8.899107788343743,0.0,87.97374599283933,6379.958400153914,22667.0,151.8556,1.2651,6191.3,1.0,-16.915,-999.0,11.060170822690022,10.856024275239742,8.752979752665505,1.0,8.10308188876666,8.840734476735996,-999.0,0.0,rs0217,8.963545658796477,17112.0,11.057397097393503,10.853021333734313,8.899107788343743,8.10308188876666,8.963545658796477,-16.915,-999.0,8.752979752665505,8.752979752665505,0.0,151.8556,1.2651,6191.3,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,,,-999.0,0.0
151.9415,3.3716,18.087,0.028,17.243,0.069,16.329,0.022,16.008,0.04,15.833,0.033,15.647,0.04,15.088,0.168,14.347,0.152,14.041,0.306,14.45,0.095,14.089,0.161,13.905,0.384,0.1157,0.0851,0.0617,0.0468,0.0332,0.0269,0.0202,0.0129,0.0082,0.0,0.0,0.2058,0.2113,9.02415069555665,1.9134903,1.5165081,-17.694,-19.21,-17.034,-18.947,1.2344894,1.0298367,-18.18,-17.713,1.3888874,1.1248169,-19.305,-19.102,2.4887905,2.11652,-20.297,-20.201,3.2736435,2.833435,-21.014,-20.986,0.25988388,0.1606884,-19.049,-18.687,0.41428185,0.25566864,1.514185,1.2473717,2.299038,1.9642868,3.9526443,3.3201065,0.008048357,1.0,0.0,6682.9,ECO07554,7.1,15.44,0.49,2275326443.205049,170117624.69569483,0.0,0,0.0,0.0,0.0,ALFALFA,-18.989,-18.983,-18.691,18.087,0.028,17.243,0.069,16.329,0.022,16.008,0.04,15.833,0.033,15.647,0.04,15.088,0.168,14.347,0.152,14.041,0.306,14.45,0.095,14.089,0.161,13.905,0.384,0.0,0.0,3.196232448406389,6.950680141323192,7.91951081093017,9.503171749775548,0.0,94.92352450470224,6862.967015825545,5533.0,151.9415,3.3716000000000017,6682.899999999999,1.0,-18.989000000000004,-999.0,11.390901959985744,11.201901959985744,9.35704371409731,1.0,9.02415069555665,9.522771555183883,-999.0,0.0,rs0218,9.627636315057531,13449.0,11.465901959985743,11.280901959985743,9.503171749775548,9.02415069555665,9.627636315057531,-18.989000000000004,-999.0,9.35704371409731,9.35704371409731,-inf,151.9415,3.3716000000000017,6682.899999999999,1.0,0.0,1.0,11.251698001873471,0.0,12.52096361601737,0.0,1.0,0.0,-999.0,0.0
151.9438,2.8746,18.994,0.26,18.51,0.032,17.802,0.027,17.854,0.048,17.943,0.026,17.886,0.064,17.109,0.322,16.634,0.362,16.056,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.1317,0.0969,0.0703,0.0533,0.0378,0.0307,0.023,0.0147,0.0094,0.0,0.0,0.2344,0.2406,7.984528410116522,0.62363625,0.62363434,-16.5,-17.124,-16.5,-17.124,0.6015415,0.6015434,-16.522,-16.522,0.6254692,0.6254711,-17.148,-17.148,1.5372181,1.5372181,-18.059,-18.059,2.2276611,2.2276611,-18.75,-18.75,0.027273178,0.027275085,-17.096,-17.096,0.051200867,0.051202774,0.96294975,0.96294975,1.6533928,1.6533928,2.2497559,2.249752,0.02409414,1.0,0.0,6856.9,ECO13404,1.48,3.61,0.8,0.0,0.0,469570993.434424,0,0.0,0.0,0.0,GBT,-17.208,-17.16,-17.286,18.994,0.26,18.51,0.032,17.802,0.027,17.854,0.048,17.943,0.026,17.886,0.064,17.109,0.322,16.634,0.362,16.056,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831258870219044,1.6662732784791043,8.329123160050496,8.749304436382994,2.0,97.38211611181632,7038.997541562074,22493.0,151.9438,2.8746,6856.9,1.0,-17.208,-999.0,11.078228871227834,10.87472658001382,8.603176400704756,1.0,7.984528410116522,8.696819113596634,-999.0,0.0,rs0219,8.8181873776511,16940.0,11.076453453558415,10.873051927530682,8.749304436382994,7.984528410116522,8.8181873776511,-17.208,-999.0,8.603176400704756,8.603176400704756,0.0,151.9438,2.8746,6856.9,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,,,-999.0,0.0
151.9536,2.8784,18.402,0.077,17.926,0.054,17.081,0.029,16.776,0.022,16.616,0.024,16.51,0.042,15.96,0.283,15.114,0.499,14.997,0.192,15.619,0.143,14.562,0.104,14.202,0.129,0.1317,0.0969,0.0703,0.0533,0.0378,0.0307,0.023,0.0147,0.0094,0.0,0.0,0.2344,0.2406,8.52181030865049,1.4081326,0.88741684,-17.244,-18.131,-16.381,-17.789,1.0317287,0.76068115,-17.371,-16.757,1.1747684,0.82621384,-18.197,-17.932,2.266943,1.7776546,-19.148,-19.024,3.044506,2.4669838,-19.838,-19.802,0.23130989,0.10102844,-18.03,-17.558,0.3743496,0.16656113,1.4665241,1.1180019,2.2440872,1.8073311,3.42091,2.5937195,0.007938069,1.0,0.0,5607.9,ECO07509,4.05,8.51,0.9,554934487.9166092,89989384.44756782,0.0,0,0.0,0.0,0.0,ALFALFA,-17.842,-17.819,-17.564,18.402,0.077,17.926,0.054,17.081,0.029,16.776,0.022,16.616,0.024,16.51,0.042,15.96,0.283,15.114,0.499,14.997,0.192,15.619,0.143,14.562,0.104,14.202,0.129,0.0,0.0,1.5365620443883716,3.2286772833938384,8.02059516962511,8.890369751745682,0.0,79.71938524779773,5789.973842876898,5501.0,151.9536,2.878399999999998,5607.900000000001,1.0,-17.842,-999.0,11.166901959985744,10.966901959985742,8.744241716067444,1.0,8.52181030865049,8.948143293643938,-999.0,0.0,rs0220,9.045096996455571,13417.0,11.194901959985742,10.996901959985744,8.890369751745682,8.52181030865049,9.045096996455571,-17.842,-999.0,8.744241716067444,8.744241716067444,-inf,151.9536,2.878399999999998,5607.900000000001,1.0,0.0,1.0,8.849745767501469,1.0,10.404204873149892,0.0,1.0,0.0,-999.0,0.0
152.0708,2.2731,18.258,0.056,17.462,0.213,16.374,0.031,15.896,0.082,15.666,0.045,15.489,0.045,14.95,0.132,13.534,0.149,13.717,0.123,14.505,0.148,13.54,0.184,13.841,0.311,0.2372,0.1745,0.1266,0.096,0.068,0.0552,0.0415,0.0265,0.0169,0.0,0.0,0.422,0.4333,9.303523997337912,2.0911846,1.5391884,-17.723,-19.262,-16.913,-19.004,1.3713512,1.1066322,-18.156,-17.633,1.5752773,1.2469883,-19.403,-19.208,2.7390575,2.3049297,-20.461,-20.372,3.5420456,3.0445862,-21.2,-21.175,0.37019157,0.24924469,-19.013,-18.634,0.57411766,0.38960075,1.7378979,1.4475422,2.540886,2.1871986,4.261879,3.4771423,0.0005830926,1.0,0.0,6394.6,ECO07453,5.32,11.29,0.84,1363470494.035319,136347049.4035319,0.0,0,0.0,0.0,0.0,ALFALFA,-19.068,-19.038,-18.638,18.258,0.056,17.462,0.213,16.374,0.031,15.896,0.082,15.666,0.045,15.489,0.045,14.95,0.132,13.534,0.149,13.717,0.123,14.505,0.148,13.54,0.184,13.841,0.311,0.0,0.0,2.2942658577045685,4.868846152910635,8.462672716847532,9.280773779777451,0.0,90.84844605205996,6579.032107157476,5455.0,152.0708,2.2731000000000083,6394.6,1.0,-19.068,-999.0,11.407901959985743,11.219901959985744,9.134645744099211,1.0,9.303523997337912,9.528272340769082,-999.0,0.0,rs0221,9.593327836503224,13374.0,11.487901959985743,11.302901959985743,9.280773779777451,9.303523997337912,9.593327836503224,-19.068,-999.0,9.134645744099213,9.134645744099213,-inf,152.0708,2.2731000000000083,6394.6,1.0,0.0,1.0,11.293992503346159,0.0,11.763355313367388,0.0,1.0,0.0,-999.0,0.0
152.6161,2.2282,16.918,0.019,15.944,0.133,14.914,0.021,14.452,0.027,14.222,0.021,14.004,0.11,0.0,0.0,12.415,0.056,12.055,0.08,12.852,0.104,12.213,0.066,11.988,0.104,0.2422,0.1782,0.1293,0.098,0.0695,0.0564,0.0424,0.0271,0.0172,0.0,0.0,0.431,0.4425,9.823347988627711,2.1795063,1.4644833,-19.372,-20.836,-18.26,-20.44,1.4013729,1.0438023,-19.793,-19.038,1.6146183,1.1633434,-20.956,-20.653,2.8283577,2.2137527,-22.006,-21.867,3.6793861,2.9651146,-22.758,-22.718,0.3679676,0.20013618,-20.636,-20.072,0.581213,0.31967735,1.7949524,1.3700867,2.6459808,2.1214485,4.4575195,3.3857956,0.00015061897,1.0,0.0,6313.9,ECO07703,14.44,29.97,0.44,5222776043.408192,189918769.1640619,0.0,1,5213300085.570899,189943000.0,2517530000.0,ALFALFA,-20.487,-20.473,-20.074,16.918,0.019,15.944,0.133,14.914,0.021,14.452,0.027,14.222,0.021,14.004,0.11,0.0,0.0,12.415,0.056,12.055,0.08,12.852,0.104,12.213,0.066,11.988,0.104,0.0,0.0,6.150701723472304,12.765687718314748,8.102931047161235,9.730107541374588,1.0,89.7074402507569,6498.043774862496,5644.0,152.6161,2.2282,6313.9,1.0,-20.487,-20.487,11.813901959985744,11.642901959985744,9.58397950569635,1.0,9.823347988627711,10.020980611531526,-999.0,0.0,rs0222,10.080255240926281,2458.0,11.870901959985742,11.702901959985743,9.730107541374588,9.823347988627711,10.080255240926281,-20.487,-20.487,9.58397950569635,9.58397950569635,-inf,152.6161,2.2281999999999993,6313.9,1.0,1.0,0.0,10.73961974588463,0.0,11.235658329487778,0.0,1.0,0.0,-999.0,0.0
